count,item_1,item_2,lift
3,Nutella Brownie Shake (Thickshake),Waffles,0.20442406258429996
11,Cold Coffee,Nutella Brownie Shake (Milkshake),0.2026045616286531
1,Hazelnut Shake (Milkshake),Strawberry Cooler,0.20101151213991408
2,Coffee Brownie Shake (Thickshake),Cold Coffee,0.1975100562105245
1,Choco Oreo Shake (Milkshake),Chocolate Brownie Shake (Milkshake),0.19091046505769133
1,Cad-b,Chilli Guava,0.1879184645142092
1,Fruit-A-List Shake (Milkshake),Strawberry Shake (Milkshake),0.18746598499216627
1,Oreo Banana Shake (Milkshake),Waffles,0.18738872403560833
1,Blackcurrent Shake (Milkshake),Waffles,0.18738872403560833
1,Brownie Nuts Shake (Milkshake),Cold Coffee,0.185659452837893
1,Caramel Shake (Thickshake),Cold Coffee,0.185659452837893
1,Cold Coffee,Kulfi Nuts Shake (Thickshake),0.185659452837893
1,Chocolate Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.18400349650349648
1,Classic Lemonade,Strawberry Banana Shake (Milkshake),0.18315850534151884
2,Cold Coffee,Oreo Brownie Shake (Thickshake),0.18201907140969903
5,Cold Coffee,Custard Apple (sitaphal),0.1813080594120049
3,Cad-b,Oreo Shake (Milkshake),0.18065797838525113
2,Chocolate Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.178591628959276
1,Belgium Dark Chocolate Brownie Shake (Thickshake),Blue Curacao,0.17778716216216217
3,Blue Curacao,Dry Fruit Shake (Milkshake),0.1756769287833828
1,Dry Fruit Shake (Milkshake),Strawberry Cooler,0.17476668562906475
1,Belgium Dark Chocolate Shake (Thickshake),Chocolate Shake (Milkshake),0.17348901098901096
6,Banana Shake (Milkshake),Cold Coffee,0.17190690077582688
4,Cad-b,Chocolate Shake (Milkshake),0.16984938138784292
2,Coffee Shake (Thickshake),Cold Coffee,0.16878132076172095
4,Belgium Dark Chocolate Brownie Shake (Thickshake),Cold Coffee,0.16726076832242615
1,Cad-b,Caramel Shake (Milkshake),0.16664467607863834
3,Belgium Dark Chocolate Shake (Milkshake),Blue Curacao,0.16630091292134833
1,Dry Fruit Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.16534299179612497
1,Mango Shake (Thickshake),Waffles,0.1645364406166317
1,Dry Fruit Shake (Thickshake),Waffles,0.1645364406166317
2,Blackcurrant Shake (Milkshake),Oreo Shake (Milkshake),0.16196922200056998
1,Strawberry Cooler,Wonder Vanilla Shake (Milkshake),0.15581051073279054
11,Cold Coffee,Dry Fruit Shake (Milkshake),0.15150252086178215
8,Belgium Dark Chocolate Brownie Shake (Milkshake),Cold Coffee,0.14912405850433175
1,Blueberry,Cold Coffee,0.1450464475296039
2,Chocolate Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.1445741758241758
1,Belgium Dark Chocolate Shake (Milkshake),Chocolate Brownie Shake (Milkshake),0.1431828487932685
3,Cold Coffee,Nutella Brownie Shake (Thickshake),0.14065110063476743
2,Cold Coffee,Fruit-A-List Shake (Milkshake),0.13855183047603958
2,Cold Coffee,Kulfi Nuts Shake (Milkshake),0.13651430355727429
1,Belgium Dark Chocolate Brownie Shake (Milkshake),Dry Fruit Shake (Milkshake),0.13546172821851202
1,Oreo Shake (Milkshake),Strawberry Cooler,0.13385539331135188
1,Chilli Guava,Chocolate Shake (Milkshake),0.12919394435351883
1,Blackcurrent Shake (Milkshake),Cold Coffee,0.12893017558187017
2,Belgium Dark Chocolate Shake (Thickshake),Waffles,0.12849512505298855
1,Nutella Brownie Shake (Thickshake),Strawberry Shake (Milkshake),0.1268709191361125
1,Dry Fruit Shake (Milkshake),Hazelnut Shake (Milkshake),0.11511935264986177
1,Cold Coffee,Dry Fruit Shake (Thickshake),0.11320698343773965
1,Cold Coffee,Mango Shake (Thickshake),0.11320698343773965
1,Cold Coffee,Red Velvet Shake,0.11320698343773965
1,Choco Oreo Shake (Thickshake),Cold Coffee,0.10794154234761223
1,Choco Oreo Shake (Milkshake),Classic Lemonade,0.1035840236201099
1,Fruit-A-List Shake (Milkshake),Waffles,0.10068647858629699
1,Chocolate Shake (Thickshake),Cold Coffee,0.09875502810526225
1,Cold Coffee,Cookest N Cream Shake (Milkshake),0.08595345038791342
1,Cold Coffee,Kulfi Shake (Milkshake),0.07367438604678295
1,Belgium Dark Chocolate Brownie Shake (Milkshake),Chocolate Shake (Milkshake),0.07315801668211305
